Date_Time,LatDDMMmm,LongDDMMmm,UTC,SOG,COG,Date_Time,Temp,SpCond,Salinity,DOsat,DOConc,DOCharge,pH,pHmV,Turbidity,Chlorophyll,Fluorescence
7/1/19 15:42,3519.721,-7619.085,200230,10.61,343.8,7/1/19 3:42 PM,30.67,27.55,16.81,238.21,16.24,44.1,7.091,-17.6,0,10.4,2.21
7/1/19 15:45,3520.222,-7619.27,200530,10.31,342.21,7/1/19 3:45 PM,30.67,27.55,16.81,238.21,16.24,44.1,7.091,-17.6,0,10.4,2.21
7/1/19 15:48,3520.718,-7619.451,200834,10.01,343.9,7/1/19 3:48 PM,30.67,27.55,16.81,238.21,16.24,44.1,7.091,-17.6,0,10.4,2.21
7/1/19 15:51,3521.198,-7619.653,201134,10.2,339.21,7/1/19 3:51 PM,30.681,27.55,16.81,237.4,16.181,44.1,7.091,-17.5,0.2,11.7,2.41
7/1/19 15:54,3521.67,-7619.863,201434,9.9,340.71,7/1/19 3:54 PM,30.681,27.55,16.81,237.21,16.17,44.1,7.091,-17.6,0.301,8.01,1.71
7/1/19 15:57,3522.135,-7620.088,201738,9.7,337.21,7/1/19 3:57 PM,30.691,27.55,16.81,239.01,16.291,44.1,7.091,-17.6,0.101,12.61,2.61
7/1/19 16:00,3522.547,-7620.365,202038,9.31,325.4,7/1/19 4:00 PM,30.691,27.55,16.81,236.81,16.14,44.1,7.091,-17.6,0.101,11.9,2.51
7/1/19 16:03,3522.917,-7620.652,202338,6.91,2.71,7/1/19 4:03 PM,30.691,27.55,16.81,237.31,16.17,44.1,7.091,-17.5,0.301,9.2,1.9
7/1/19 16:06,3523.24,-7620.283,202642,9.01,43.71,7/1/19 4:06 PM,30.691,27.55,16.81,236.51,16.111,44.1,7.091,-17.5,0.501,12.4,2.61
7/1/19 16:09,3523.534,-7619.931,202942,6.7,44.71,7/1/19 4:09 PM,30.691,27.55,16.81,236.31,16.101,44.1,7.091,-17.5,0,8.81,1.8
7/1/19 16:12,3523.679,-7619.74,203246,1.11,339.8,7/1/19 4:12 PM,30.691,27.55,16.81,236.21,16.101,44.1,7.091,-17.6,0.2,7.01,1.5
7/1/19 16:15,3523.661,-7619.709,203546,0.11,104.1,7/1/19 4:15 PM,30.691,27.55,16.81,237.31,16.17,44.1,7.091,-17.6,0.2,10.4,2.21
7/1/19 16:18,3523.661,-7619.71,203846,0,104.1,7/1/19 4:18 PM,30.691,27.55,16.81,236.11,16.09,44.1,7.091,-17.5,0,11.11,2.31
7/1/19 16:21,3523.663,-7619.709,204150,0,104.1,7/1/19 4:21 PM,30.691,27.55,16.81,235.31,16.031,44.1,7.091,-17.6,0.301,10.81,2.21
7/1/19 16:24,3523.661,-7619.709,204450,0,104.1,7/1/19 4:24 PM,30.701,27.55,16.81,235.11,16.021,44.1,7.091,-17.5,0.2,9.01,1.9
7/1/19 16:27,3523.664,-7619.71,204750,0.11,104.1,7/1/19 4:27 PM,30.701,27.55,16.81,236.01,16.08,44.1,7.101,-17.9,0.2,10.81,2.21
7/1/19 16:30,3523.662,-7619.711,205054,0,104.1,7/1/19 4:30 PM,30.701,27.55,16.81,235.51,16.05,44.1,7.091,-17.6,0.501,9.7,2.01
7/1/19 16:33,3523.662,-7619.71,205354,0,104.1,7/1/19 4:33 PM,30.701,27.55,16.81,235.61,16.05,44.1,7.091,-17.5,0.2,12.51,2.61
7/1/19 16:36,3523.661,-7619.71,205654,0.11,104.1,7/1/19 4:36 PM,30.701,27.55,16.81,235.11,16.01,44.1,7.091,-17.5,0.301,8.81,1.8
7/1/19 16:39,3523.662,-7619.71,205958,0,104.1,7/1/19 4:39 PM,30.71,27.55,16.81,235.11,16.021,44.1,7.091,-17.5,0.2,12.2,2.51
7/1/19 16:42,3523.676,-7619.736,210258,2.91,299.21,7/1/19 4:42 PM,30.71,27.55,16.81,235.61,16.05,44.1,7.091,-17.5,0.301,9.9,2.11
7/1/19 16:45,3523.497,-7619.982,210558,7.11,223.21,7/1/19 4:45 PM,30.71,27.55,16.8,235.71,16.06,43.1,7.091,-17.5,0.501,9.4,1.9
7/1/19 16:48,3523.208,-7620.324,210902,8.2,225.81,7/1/19 4:48 PM,30.71,27.55,16.81,235.51,16.05,44.1,7.091,-17.5,0.4,9.51,2.01
7/1/19 16:51,3522.91,-7620.654,211202,7.61,205.51,7/1/19 4:51 PM,30.72,27.55,16.81,235.61,16.05,44.1,7.091,-17.5,0.301,10.2,2.11
7/1/19 16:54,3522.59,-7620.408,211502,8.2,140.31,7/1/19 4:54 PM,30.72,27.55,16.81,236.4,16.101,44.1,7.091,-17.5,0.501,8.01,1.71
7/1/19 16:57,3522.207,-7620.128,211806,9.11,162.01,7/1/19 4:57 PM,30.73,27.55,16.81,235.71,16.05,44.1,7.101,-17.9,0.301,9.7,2.01
7/1/19 17:00,3521.763,-7619.924,212108,9.4,162.51,7/1/19 5:00 PM,30.73,27.55,16.81,236.11,16.08,44.1,7.091,-17.4,0.301,14.01,2.91
7/1/19 17:03,3521.327,-7619.714,212406,9.4,156.61,7/1/19 5:03 PM,30.73,27.55,16.81,235.21,16.021,44.1,7.091,-17.5,0.101,9.51,2.01
7/1/19 17:06,3520.844,-7619.511,212710,10.01,162.61,7/1/19 5:06 PM,30.74,27.55,16.81,235.81,16.06,44.1,7.091,-17.5,0.501,8.81,1.8
7/1/19 17:09,3520.362,-7619.336,213010,10.01,163.61,7/1/19 5:09 PM,30.74,27.55,16.81,235.9,16.06,44.1,7.091,-17.4,0.2,8.01,1.71
7/1/19 17:12,3519.858,-7619.163,213314,10.4,164.9,7/1/19 5:12 PM,30.75,27.55,16.81,235.81,16.05,44.1,7.091,-17.4,0.301,10.81,2.21
7/1/19 17:15,3519.346,-7619.002,213614,10.61,166.21,7/1/19 5:15 PM,30.75,27.55,16.81,235.71,16.05,44.1,7.101,-17.9,0.4,8.31,1.71
7/1/19 17:18,3518.831,-7618.84,213914,10.61,165.21,7/1/19 5:18 PM,30.76,27.55,16.81,235.4,16.021,44.1,7.091,-17.4,0.4,8.2,1.71
7/1/19 17:21,3518.35,-7618.535,214218,10.61,146.51,7/1/19 5:21 PM,30.76,27.55,16.81,235.61,16.031,44.1,7.091,-17.5,0.4,5.91,1.21
7/1/19 17:24,3517.994,-7618.057,214518,10.51,130.31,7/1/19 5:24 PM,30.771,27.55,16.81,236.31,16.08,44.1,7.091,-17.4,0.2,10.31,2.11
7/1/19 17:27,3517.651,-7617.565,214818,10.61,130.71,7/1/19 5:27 PM,30.781,27.55,16.81,236.01,16.06,44.1,7.091,-17.4,0.2,10.01,2.11
7/1/19 17:30,3517.317,-7617.049,215122,10.51,127.4,7/1/19 5:30 PM,30.781,27.55,16.81,236.11,16.06,44.1,7.091,-17.4,0.4,4.61,1
7/1/19 17:33,3517.015,-7616.529,215422,10.4,123.81,7/1/19 5:33 PM,30.791,27.55,16.8,235.9,16.05,44.1,7.091,-17.4,0.101,9.31,1.9
7/1/19 17:36,3516.719,-7615.996,215722,10.61,124.4,7/1/19 5:36 PM,30.791,27.55,16.81,235.81,16.041,44.1,7.091,-17.4,0.2,4.91,1
7/1/19 17:39,3516.427,-7615.433,220026,10.7,121.1,7/1/19 5:39 PM,30.8,27.55,16.8,236.51,16.08,44.1,7.091,-17.4,0.2,11.81,2.41
7/1/19 17:42,3516.145,-7614.873,220326,10.9,121.4,7/1/19 5:42 PM,30.81,27.55,16.81,236.71,16.101,44.1,7.091,-17.4,0.301,13.9,2.91
7/1/19 17:45,3515.859,-7614.311,220626,10.81,122.31,7/1/19 5:45 PM,30.82,27.55,16.81,236.01,16.05,44.1,7.091,-17.5,0.501,8.9,1.8
7/1/19 17:48,3515.573,-7613.736,220930,10.7,121,7/1/19 5:48 PM,30.82,27.55,16.81,236.4,16.08,44.1,7.091,-17.4,0.2,8.9,1.8
7/1/19 17:51,3515.3,-7613.169,221230,10.7,120.5,7/1/19 5:51 PM,30.83,27.55,16.8,237.01,16.111,44.1,7.091,-17.4,0.301,11.9,2.51
7/1/19 17:54,3515.022,-7612.591,221534,10.7,120.81,7/1/19 5:54 PM,30.84,27.55,16.81,237.11,16.121,44.1,7.091,-17.4,0.2,13.9,2.91
7/1/19 17:57,3514.746,-7612.024,221834,10.7,121.31,7/1/19 5:57 PM,30.84,27.56,16.81,236.71,16.09,44.1,7.091,-17.4,0.2,10.4,2.21
7/1/19 18:00,3514.471,-7611.463,222134,10.61,121.1,7/1/19 6:00 PM,30.851,27.55,16.81,236.51,16.07,44.1,7.091,-17.4,0.301,10.01,2.11
7/1/19 18:03,3514.198,-7610.902,222434,10.7,120.4,7/1/19 6:03 PM,30.861,27.56,16.81,237.11,16.111,44.1,7.091,-17.4,0.301,12.9,2.71
7/1/19 18:06,3513.918,-7610.317,222738,10.9,120.2,7/1/19 6:06 PM,30.861,27.55,16.81,236.9,16.09,44.1,7.101,-17.9,0.301,7.7,1.61
7/1/19 18:09,3513.646,-7609.742,223038,11.01,120.5,7/1/19 6:09 PM,30.871,27.56,16.81,236.9,16.09,44.1,7.101,-17.7,0.4,13.61,2.81
7/1/19 18:12,3513.37,-7609.165,223338,10.9,120,7/1/19 6:12 PM,30.88,27.56,16.81,236.81,16.09,44.1,7.091,-17.4,0.301,9.9,2.11
7/1/19 18:15,3513.089,-7608.577,223642,10.9,121,7/1/19 6:15 PM,30.88,27.56,16.81,237.01,16.101,44.1,7.091,-17.4,0.301,12.51,2.61
7/1/19 18:18,3512.811,-7608.004,223942,10.7,121.1,7/1/19 6:18 PM,30.89,27.56,16.81,237.71,16.14,44.1,7.091,-17.5,0.2,11.01,2.31
7/1/19 18:21,3512.538,-7607.443,224242,10.61,121.2,7/1/19 6:21 PM,30.9,27.56,16.81,238.31,16.181,44.1,7.091,-17.4,0.4,9.9,2.11
7/1/19 18:24,3512.262,-7606.869,224546,10.61,119.81,7/1/19 6:24 PM,30.9,27.56,16.81,236.9,16.09,44.1,7.091,-17.4,0.2,9.11,1.9
7/1/19 18:27,3511.999,-7606.303,224846,10.61,118.9,7/1/19 6:27 PM,30.9,27.56,16.81,236.9,16.09,44.1,7.091,-17.4,0.2,8.4,1.71
7/1/19 18:30,3511.738,-7605.743,225146,10.51,119.7,7/1/19 6:30 PM,30.91,27.56,16.81,237.21,16.101,44.1,7.091,-17.3,0.2,13.11,2.71
7/1/19 18:33,3511.476,-7605.168,225450,10.51,119.31,7/1/19 6:33 PM,30.91,27.56,16.81,237.11,16.101,44.1,7.091,-17.4,0.301,7.31,1.5
7/1/19 18:36,3511.23,-7604.618,225750,10.01,118.81,7/1/19 6:36 PM,30.91,27.56,16.81,236.31,16.041,44.1,7.091,-17.4,0.4,11.31,2.31
7/1/19 18:39,3510.996,-7604.097,230050,9.7,118.9,7/1/19 6:39 PM,30.92,27.56,16.81,236.01,16.021,44.1,7.091,-17.4,0.301,10.7,2.21
7/1/19 18:42,3510.75,-7603.521,230354,10.7,117,7/1/19 6:42 PM,30.92,27.57,16.82,236.51,16.05,44.1,7.091,-17.4,0.2,9.81,2.01
7/1/19 18:45,3510.5,-7602.947,230652,10.7,118.31,7/1/19 6:45 PM,30.92,27.57,16.82,238.21,16.17,44.1,7.091,-17.4,0.2,12.51,2.61
7/1/19 18:48,3510.244,-7602.364,230954,10.61,118.9,7/1/19 6:48 PM,30.931,27.58,16.82,237.81,16.14,44.1,7.091,-17.5,0.4,12.61,2.61
7/1/19 18:51,3509.986,-7601.782,231258,10.51,118.2,7/1/19 6:51 PM,30.931,27.58,16.82,236.61,16.06,44.1,7.091,-17.5,0.501,11.2,2.31
7/1/19 18:54,3509.748,-7601.213,231558,10.31,116.81,7/1/19 6:54 PM,30.931,27.58,16.82,236.51,16.05,44.1,7.091,-17.5,0.101,12.01,2.51
7/1/19 18:57,3509.396,-7600.806,231858,9.9,157.9,7/1/19 6:57 PM,30.941,27.58,16.82,237.01,16.08,44.1,7.091,-17.4,0.2,5.01,1
7/1/19 19:00,3508.982,-7600.6,232202,7.2,158.81,7/1/19 7:00 PM,30.951,27.57,16.82,235.61,15.98,44.1,7.091,-17.4,0.301,10.4,2.11
7/1/19 19:03,3508.656,-7600.358,232502,8.4,164.4,7/1/19 7:03 PM,30.951,27.58,16.82,235.51,15.98,44.1,7.091,-17.4,0.601,11.61,2.41
7/1/19 19:06,3508.208,-7600.267,232802,9.7,178.81,7/1/19 7:06 PM,30.951,27.57,16.82,235.9,16.01,44.1,7.091,-17.5,0.301,11.2,2.31
7/1/19 19:09,3507.726,-7600.166,233106,9.51,170.01,7/1/19 7:09 PM,30.951,27.57,16.82,237.11,16.09,44.1,7.091,-17.4,0.2,9.81,2.01
7/1/19 19:12,3507.27,-7559.996,233406,9.7,158.01,7/1/19 7:12 PM,30.951,27.57,16.81,237.01,16.08,44.1,7.091,-17.4,0.301,9.01,1.9
7/1/19 19:15,3506.807,-7559.77,233710,9.7,150.01,7/1/19 7:15 PM,30.951,27.56,16.81,236.4,16.041,44.1,7.091,-17.4,0.301,7.91,1.61
7/1/19 19:18,3506.834,-7559.412,234010,7.51,28.9,7/1/19 7:18 PM,30.951,27.57,16.81,236.31,16.031,44.1,7.091,-17.5,0.4,12.4,2.61
7/1/19 19:21,3506.903,-7559.18,234310,1.9,358.3,7/1/19 7:21 PM,30.951,27.56,16.81,235.71,15.99,44.1,7.091,-17.5,0.4,8.31,1.71
7/2/19 5:57,3506.919,-7559.122,100018,0,328.4,7/2/19 5:57 AM,28.98,27.46,16.781,225.9,15.84,42,7.101,-18.1,0.301,12.01,2.51
7/2/19 6:00,3506.92,-7559.122,100318,0,328.4,7/2/19 6:00 AM,28.97,27.47,16.791,226.4,15.88,42,7.101,-18.1,0.2,9.2,1.9
7/2/19 6:03,3506.92,-7559.122,100622,0,328.4,7/2/19 6:03 AM,28.96,27.47,16.791,225.01,15.78,41,7.101,-18.1,0.4,7.81,1.61
7/2/19 6:06,3506.921,-7559.122,100922,0,328.4,7/2/19 6:06 AM,28.951,27.46,16.781,225.61,15.83,42,7.101,-18.1,0.101,8.11,1.71
7/2/19 6:09,3506.92,-7559.122,101226,0,328.4,7/2/19 6:09 AM,28.941,27.46,16.781,231.81,16.26,42,7.101,-18.1,0.4,9.9,2.11
7/2/19 6:12,3506.919,-7559.122,101526,0,328.4,7/2/19 6:12 AM,28.931,27.47,16.791,225.61,15.83,42,7.101,-18.2,0.4,11.61,2.41
7/2/19 6:15,3506.92,-7559.121,101830,0.11,328.4,7/2/19 6:15 AM,28.931,27.47,16.791,225.61,15.83,42,7.101,-18.2,0.4,11.61,2.41
7/2/19 6:18,3506.919,-7559.121,102130,0,328.4,7/2/19 6:18 AM,28.91,27.46,16.791,225.51,15.83,42,7.101,-18.2,0.4,8.61,1.8
7/2/19 6:21,3506.92,-7559.122,102434,0,328.4,7/2/19 6:21 AM,28.91,27.46,16.791,225.51,15.83,42,7.101,-18.2,0.4,8.61,1.8
7/2/19 6:24,3506.92,-7559.122,102734,0,328.4,7/2/19 6:24 AM,28.89,27.47,16.791,226.9,15.931,42,7.101,-18.2,0.4,7.2,1.5
7/2/19 6:27,3506.92,-7559.123,103038,0,328.4,7/2/19 6:27 AM,28.88,27.46,16.791,227.01,15.94,42,7.101,-18.2,0.4,7.01,1.5
7/2/19 6:30,3506.92,-7559.123,103338,0,328.4,7/2/19 6:30 AM,28.88,27.46,16.791,227.01,15.94,42,7.101,-18.2,0.4,7.01,1.5
7/2/19 6:33,3506.92,-7559.122,103642,0.11,328.4,7/2/19 6:33 AM,28.871,27.46,16.791,225.9,15.87,42,7.101,-18.1,0.301,8.51,1.8
7/2/19 6:36,3506.921,-7559.124,103942,0,328.4,7/2/19 6:36 AM,28.861,27.46,16.781,226.01,15.88,42,7.101,-18.2,0.501,10.51,2.21
7/2/19 6:39,3506.92,-7559.123,104242,0,328.4,7/2/19 6:39 AM,28.851,27.46,16.791,226.11,15.891,42,7.101,-18.1,0.301,13.4,2.81
7/2/19 6:42,3506.92,-7559.122,104546,0,328.4,7/2/19 6:42 AM,28.851,27.46,16.791,226.11,15.891,42,7.101,-18.1,0.301,13.4,2.81
7/2/19 6:45,3506.92,-7559.122,104846,0,328.4,7/2/19 6:45 AM,28.851,27.46,16.791,226.11,15.891,42,7.101,-18.1,0.301,13.4,2.81
7/2/19 6:51,3506.92,-7559.123,105454,0.11,328.4,7/2/19 6:51 AM,28.82,27.46,16.791,224.71,15.8,41,7.101,-18.2,0.4,6.31,1.3
7/2/19 6:54,3506.919,-7559.123,105754,0,328.4,7/2/19 6:54 AM,28.82,27.46,16.781,224.4,15.78,41,7.101,-18.2,0.501,9.51,2.01
7/2/19 6:57,3506.89,-7559.171,110058,2.01,335.51,7/2/19 6:57 AM,28.81,27.46,16.791,224.61,15.8,41,7.111,-18.2,0.501,7.81,1.61
7/2/19 7:00,3506.917,-7559.183,110358,0,355.21,7/2/19 7:00 AM,28.81,27.46,16.791,224.9,15.82,41,7.101,-18.2,0.301,8.2,1.71
7/2/19 7:03,3506.917,-7559.183,110658,0,355.21,7/2/19 7:03 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,11.51,2.41
7/2/19 7:06,3506.917,-7559.184,111002,0,355.21,7/2/19 7:06 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:09,3506.915,-7559.183,111306,0,355.21,7/2/19 7:09 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:12,3506.917,-7559.183,111606,0,355.21,7/2/19 7:12 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:15,3506.917,-7559.184,111906,0,355.21,7/2/19 7:15 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:18,3506.917,-7559.184,112210,0.11,355.21,7/2/19 7:18 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:21,3506.917,-7559.183,112510,0,355.21,7/2/19 7:21 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:24,3506.919,-7559.183,112814,0,355.21,7/2/19 7:24 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:27,3506.92,-7559.183,113114,0,355.21,7/2/19 7:27 AM,28.8,27.46,16.781,225.11,15.83,41,7.101,-18.2,0.4,10.81,2.21
7/2/19 7:30,3506.859,-7559.233,113418,6.2,273.51,7/2/19 7:30 AM,28.791,27.46,16.781,224.21,15.78,42,7.101,-18.1,0.501,7.31,1.5
7/2/19 7:33,3506.671,-7559.548,113718,7.51,256.71,7/2/19 7:33 AM,28.791,27.46,16.781,224.81,15.82,41,7.101,-18.2,0.301,10.11,2.11
7/2/19 7:36,3507.08,-7559.898,114022,11.51,336.4,7/2/19 7:36 AM,28.791,27.46,16.781,224.81,15.82,41,7.101,-18.2,0.301,10.11,2.11
7/2/19 7:39,3507.622,-7600.118,114322,11.2,344.71,7/2/19 7:39 AM,28.791,27.46,16.781,224.81,15.82,41,7.101,-18.2,0.301,10.11,2.11
7/2/19 7:42,3508.203,-7600.258,114626,11.9,355.11,7/2/19 7:42 AM,28.791,27.46,16.781,224.81,15.82,41,7.101,-18.2,0.301,10.11,2.11
7/2/19 7:45,3508.778,-7600.411,114926,10.7,332.71,7/2/19 7:45 AM,28.791,27.46,16.781,224.81,15.82,41,7.101,-18.2,0.301,10.11,2.11
7/2/19 7:48,3509.233,-7600.722,115234,10.2,337.61,7/2/19 7:48 AM,28.8,27.46,16.781,226.11,15.9,41,7.101,-18.2,0.4,11.11,2.31
7/2/19 7:51,3509.669,-7601.03,115530,10.61,318.9,7/2/19 7:51 AM,28.8,27.46,16.781,224.71,15.8,41,7.101,-18.2,0.501,6.11,1.3
7/2/19 7:54,3510.023,-7601.528,115834,10.9,285.9,7/2/19 7:54 AM,28.81,27.46,16.781,224.61,15.8,42,7.101,-18.1,0.301,9.31,1.9
7/2/19 7:57,3510.179,-7602.179,120134,11.11,284.8,7/2/19 7:57 AM,28.81,27.46,16.781,224.71,15.8,41,7.101,-18.1,0.2,10.01,2.11
7/2/19 8:00,3510.356,-7602.838,120438,11.2,288.3,7/2/19 8:00 AM,28.82,27.46,16.781,225.81,15.88,42,7.101,-18.2,0.501,8.9,1.8
7/2/19 8:03,3510.526,-7603.487,120738,11.11,286.21,7/2/19 8:03 AM,28.82,27.46,16.781,225.9,15.891,42,7.101,-18.2,0.4,9.11,1.9
7/2/19 8:06,3510.684,-7604.114,121038,10.11,285.8,7/2/19 8:06 AM,28.82,27.46,16.781,225.9,15.88,41,7.101,-18.1,0.2,11.51,2.41
7/2/19 8:09,3510.836,-7604.696,121342,10.01,289.01,7/2/19 8:09 AM,28.82,27.46,16.781,225.9,15.88,41,7.101,-18.1,0.2,11.51,2.41
7/2/19 8:12,3511.001,-7605.302,121642,10.61,289.9,7/2/19 8:12 AM,28.83,27.46,16.781,224.9,15.811,41,7.101,-18.1,0.4,15.7,3.31
7/2/19 8:15,3511.065,-7605.947,121946,10.4,267.8,7/2/19 8:15 AM,28.84,27.46,16.781,224.51,15.78,41,7.101,-18.1,0.4,10.4,2.21
7/2/19 8:18,3510.989,-7606.575,122246,10.51,257.21,7/2/19 8:18 AM,28.84,27.46,16.781,223.71,15.72,41,7.101,-18.2,0.4,9.31,1.9
7/2/19 8:21,3510.843,-7607.206,122550,10.51,250.81,7/2/19 8:21 AM,28.851,27.46,16.791,224.21,15.76,41,7.101,-18.1,0.4,12.31,2.51
7/2/19 8:24,3510.67,-7607.81,122850,10.51,247.01,7/2/19 8:24 AM,28.851,27.46,16.791,224.21,15.76,41,7.101,-18.1,0.4,12.31,2.51
7/2/19 8:27,3510.474,-7608.424,123154,10.61,251.21,7/2/19 8:27 AM,28.861,27.46,16.781,223.81,15.72,41,7.101,-18.1,0.2,11.31,2.31
7/2/19 8:30,3510.245,-7608.991,123454,10.31,235.11,7/2/19 8:30 AM,28.871,27.46,16.791,223.61,15.71,41,7.101,-18.1,0.301,10.01,2.11
7/2/19 8:33,3509.912,-7609.515,123758,10.7,223.01,7/2/19 8:33 AM,28.871,27.46,16.791,223.61,15.71,41,7.101,-18.1,0.301,10.01,2.11
7/2/19 8:36,3509.511,-7609.964,124058,10.9,222.01,7/2/19 8:36 AM,28.89,27.47,16.791,224.01,15.73,41,7.101,-18.2,0.301,12.11,2.51
7/2/19 8:39,3509.111,-7610.416,124358,10.9,224.31,7/2/19 8:39 AM,28.89,27.47,16.791,224.01,15.73,41,7.101,-18.2,0.301,12.11,2.51
7/2/19 8:42,3508.691,-7610.865,124702,11.01,221.31,7/2/19 8:42 AM,28.9,27.47,16.791,223.4,15.681,41,7.101,-18.2,0.4,10.9,2.31
7/2/19 8:45,3508.267,-7611.318,125006,11.01,220.71,7/2/19 8:45 AM,28.91,27.47,16.791,223.31,15.681,41,7.101,-18.2,0.2,10.01,2.11
7/2/19 8:48,3507.853,-7611.762,125306,11.01,222.01,7/2/19 8:48 AM,28.92,27.47,16.791,223.4,15.681,41,7.101,-18.2,0.501,9.4,2.01
7/2/19 8:51,3507.432,-7612.196,125606,11.01,219.9,7/2/19 8:51 AM,28.931,27.47,16.791,223.61,15.69,41,7.101,-18.2,0.2,11.7,2.41
7/2/19 8:54,3506.997,-7612.637,125910,11.01,220.51,7/2/19 8:54 AM,28.941,27.47,16.791,224.21,15.73,41,7.101,-18.2,0.4,8.4,1.71
7/2/19 8:57,3506.561,-7613.055,130210,11.11,218.21,7/2/19 8:57 AM,28.951,27.47,16.791,224.51,15.76,42,7.101,-18.2,0.4,6.11,1.3
7/2/19 9:00,3506.114,-7613.483,130514,11.11,217.81,7/2/19 9:00 AM,28.951,27.47,16.791,224.51,15.76,42,7.101,-18.2,0.4,6.11,1.3
7/2/19 9:03,3505.676,-7613.906,130814,11.11,218.71,7/2/19 9:03 AM,28.951,27.47,16.791,224.51,15.76,42,7.101,-18.2,0.4,6.11,1.3
7/2/19 9:06,3505.239,-7614.326,131114,11.11,218.11,7/2/19 9:06 AM,28.97,27.47,16.791,223.51,15.67,41,7.101,-18.2,0.501,15.7,3.31
7/2/19 9:09,3504.794,-7614.759,131418,11.11,219.11,7/2/19 9:09 AM,28.97,27.47,16.791,223.51,15.67,41,7.101,-18.2,0.501,15.7,3.31
7/2/19 9:12,3504.36,-7615.182,131718,11.01,218.9,7/2/19 9:12 AM,28.97,27.47,16.791,223.51,15.67,41,7.101,-18.2,0.501,15.7,3.31
7/2/19 9:15,3503.918,-7615.614,132022,11.11,218.71,7/2/19 9:15 AM,29,27.47,16.791,223.31,15.66,42,7.101,-18.2,0.501,11.7,2.41
7/2/19 9:18,3503.486,-7616.041,132322,11.11,217.61,7/2/19 9:18 AM,29,27.47,16.791,223.31,15.66,42,7.101,-18.2,0.501,11.7,2.41
7/2/19 9:21,3503.042,-7616.469,132626,11.01,218.4,7/2/19 9:21 AM,29,27.47,16.791,223.31,15.66,42,7.101,-18.2,0.501,11.7,2.41
7/2/19 9:24,3502.608,-7616.888,132926,11.01,219.31,7/2/19 9:24 AM,29,27.47,16.791,223.31,15.66,42,7.101,-18.2,0.501,11.7,2.41
7/2/19 9:27,3502.182,-7617.319,133226,11.01,220.61,7/2/19 9:27 AM,29,27.47,16.791,223.31,15.66,42,7.101,-18.2,0.501,11.7,2.41
7/2/19 9:30,3501.752,-7617.77,133530,11.01,221.9,7/2/19 9:30 AM,29.05,27.48,16.791,223.9,15.681,42,7.101,-18.2,0.501,10.61,2.21
7/2/19 9:33,3501.346,-7618.22,133830,10.9,221.81,7/2/19 9:33 AM,29.05,27.48,16.791,223.9,15.681,42,7.101,-18.2,0.501,10.61,2.21
7/2/19 9:36,3501.204,-7618.674,134134,7.31,283.4,7/2/19 9:36 AM,29.07,27.48,16.791,223.71,15.66,41,7.101,-18.1,0.301,6.2,1.3
7/2/19 9:39,3501.19,-7618.774,134434,1.8,138.71,7/2/19 9:39 AM,29.08,27.48,16.791,225.21,15.76,41,7.101,-18.1,0.301,11.81,2.41
7/2/19 9:42,3.147,-7618.819,134738,0.11,211.31,7/2/19 9:42 AM,29.09,27.48,16.791,224.4,15.7,41,7.101,-18.1,0.4,10.01,2.11
7/2/19 9:45,3501.148,-7618.818,135038,0,211.31,7/2/19 9:45 AM,29.09,27.48,16.791,224.4,15.7,41,7.101,-18.1,0.4,10.01,2.11
7/2/19 9:48,3501.147,-7618.819,135342,0,211.31,7/2/19 9:48 AM,29.09,27.48,16.791,224.4,15.7,41,7.101,-18.1,0.4,10.01,2.11
7/2/19 9:51,3501.146,-7618.82,135646,0,211.31,7/2/19 9:51 AM,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000.1,-1000000,-1000000,-1000000,-1000000,-1000000
7/2/19 9:54,3501.147,-7618.819,135946,0,211.31,7/2/19 9:54 AM,70219,100000,28.99,28.13,17.23,17.1,1.201,53.31,7.151,-17.7,64.31
7/2/19 9:57,3501.148,-7618.82,140246,0,211.31,7/2/19 9:57 AM,70219,100000,28.99,28.13,17.23,17.1,1.201,53.31,7.151,-17.7,64.31
7/2/19 10:00,3501.147,-7618.819,140550,0,211.31,7/2/19 10:00 AM,70219,100602,28.951,0,0,19.3,1.48,46.1,7.191,-19.7,1.3
7/2/19 10:03,3501.148,-7618.821,140850,0,211.31,7/2/19 10:03 AM,70219,100905,29.15,26.99,16.46,20.3,1.43,54.31,7.171,-18.7,132.51
7/2/19 10:06,3501.148,-7618.819,141150,0,211.31,7/2/19 10:06 AM,70219,101206,29.16,26.86,16.38,19.3,1.35,54.31,7.171,-18.6,94
