FMN,Cherrry Branch to Minnesott Beach Ferry on Neuse River ,,,,,FERRYMON NEUSE RIVER 2019,,,,,,,,,,,
ID,cast #,loc_code,sample_time,tempc,spcond,salppt,dissolved_o2,depth_m,turbid,chl,ph,sample_time,lat,lon,track,speed,
301188,3767,'cherrybranch',16/12/2019 08:48:21-05:05,11.78,34.4,21.6,4.2,0.264,13.1,4.6,7.79,16/12/2019 08:48:22.335-05:05,33.96107167,-77.95148333,44.4,5.453,
301190,3767,'cherrybranch',16/12/2019 08:48:23-05:05,11.99,34.23,21.49,4.17,0.264,13.1,7,7.79,16/12/2019 08:48:24.25-05:05,33.96113833,-77.9514,46,5.402,
301192,3767,'cherrybranch',16/12/2019 08:48:25-05:05,12,34.23,21.49,4.17,0.264,12.4,2.7,7.79,16/12/2019 08:48:26.263-05:05,33.96120667,-77.95132,47.4,5.35,
301194,3767,'cherrybranch',16/12/2019 08:48:27-05:05,12.21,34.02,21.35,4.14,0.264,13.3,3,7.79,16/12/2019 08:48:28.276-05:05,33.961265,-77.95123667,49.4,5.299,
301196,3767,'cherrybranch',16/12/2019 08:48:29-05:05,12.22,34.03,21.36,4.14,0.264,13.5,1.3,7.79,16/12/2019 08:48:30.29-05:05,33.96132167,-77.95115,51.2,5.247,
301198,3767,'cherrybranch',16/12/2019 08:48:31-05:05,11.97,34.16,21.43,4.17,0.263,13,5.9,7.79,16/12/2019 08:48:32.304-05:05,33.96138333,-77.95105833,53.2,5.247,
301200,3767,'cherrybranch',16/12/2019 08:48:33-05:05,10.84,35.21,22.13,4.31,0.264,13.3,5.1,7.8,16/12/2019 08:48:34.318-05:05,33.96143333,-77.950965,55.4,5.196,
301202,3767,'cherrybranch',16/12/2019 08:48:35-05:05,11.88,34.29,21.52,4.19,0.264,13.7,7.8,7.79,16/12/2019 08:48:36.332-05:05,33.96149,-77.95087333,57.5,5.196,
301204,3767,'cherrybranch',16/12/2019 08:48:37-05:05,12.42,33.8,21.2,4.12,0.264,13.6,2.5,7.79,16/12/2019 08:48:38.346-05:05,33.96154167,-77.95077667,59.7,5.144,
301206,3767,'cherrybranch',16/12/2019 08:48:39-05:05,12.38,33.81,21.2,4.12,0.264,13.9,8.4,7.79,16/12/2019 08:48:40.26-05:05,33.961585,-77.95068,62,5.093,
301208,3767,'cherrybranch',16/12/2019 08:48:41-05:05,12.35,33.83,21.22,4.13,0.263,12.9,6.8,7.79,16/12/2019 08:48:42.274-05:05,33.96162333,-77.95058167,64.6,5.093,
301210,3767,'cherrybranch',16/12/2019 08:48:43-05:05,12.11,34.09,21.39,4.17,0.263,12.9,3,7.79,16/12/2019 08:48:44.287-05:05,33.96165667,-77.95048333,67,5.042,
301212,3767,'cherrybranch',16/12/2019 08:48:45-05:05,12.36,34.02,21.35,4.13,0.263,12.8,8.4,7.79,16/12/2019 08:48:46.302-05:05,33.96169,-77.950385,69.3,4.99,
301214,3767,'cherrybranch',16/12/2019 08:48:47-05:05,12.14,34.24,21.5,4.16,0.263,13.9,9.5,7.79,16/12/2019 08:48:48.316-05:05,33.96172333,-77.95028,71.4,4.836,
301216,3767,'cherrybranch',16/12/2019 08:48:49-05:05,11.9,34.52,21.68,4.18,0.263,13,2.1,7.79,16/12/2019 08:48:50.33-05:05,33.96176167,-77.95017833,73.3,4.784,
301218,3767,'cherrybranch',16/12/2019 08:48:51-05:05,11.64,34.78,21.86,4.25,0.264,12.2,7.9,7.79,16/12/2019 08:48:52.343-05:05,33.96178,-77.950075,75.8,4.733,
301220,3767,'cherrybranch',16/12/2019 08:48:53-05:05,10.07,36.27,22.83,4.45,0.263,12.5,5,7.79,16/12/2019 08:48:54.258-05:05,33.96179167,-77.949975,77.9,4.681,
301222,3767,'cherrybranch',16/12/2019 08:48:55-05:05,12.32,34.27,21.52,4.14,0.263,13.4,3.5,7.79,16/12/2019 08:48:56.272-05:05,33.96180333,-77.94987167,79.7,4.681,
301224,3767,'cherrybranch',16/12/2019 08:48:57-05:05,12.22,34.5,21.68,4.15,0.263,13,6,7.79,16/12/2019 08:48:58.286-05:05,33.961815,-77.94976833,81.6,4.63,
301226,3767,'cherrybranch',16/12/2019 08:48:59-05:05,7.26,39.58,24.97,4.8,0.263,12.9,0,7.8,16/12/2019 08:49:00.3-05:05,33.96182167,-77.949665,83.1,4.579,
301228,3767,'cherrybranch',16/12/2019 08:49:01-05:05,9.54,37.21,23.46,4.48,0.262,13.8,4.1,7.8,16/12/2019 08:49:02.313-05:05,33.96182833,-77.94956167,84.2,4.476,
301230,3767,'cherrybranch',16/12/2019 08:49:03-05:05,10.09,36.75,23.16,4.41,0.263,13.2,6.6,7.8,16/12/2019 08:49:04.328-05:05,33.96184333,-77.94945333,84.9,4.476,
301232,3767,'cherrybranch',16/12/2019 08:49:05-05:05,10.64,36.3,22.87,4.34,0.263,13.4,7.3,7.8,16/12/2019 08:49:06.343-05:05,33.96185167,-77.94934667,86.1,4.476,
301234,3767,'cherrybranch',16/12/2019 08:49:07-05:05,10.64,36.41,22.95,4.33,0.263,14.6,7,7.8,16/12/2019 08:49:08.257-05:05,33.961865,-77.94924,86,4.476,
301236,3767,'cherrybranch',16/12/2019 08:49:09-05:05,10.95,36.16,22.79,4.29,0.263,13.4,8.9,7.79,16/12/2019 08:49:10.271-05:05,33.96187,-77.94914,87.4,4.424,
301238,3767,'cherrybranch',16/12/2019 08:49:11-05:05,11.8,35.48,22.34,4.15,0.264,14.3,4.4,7.79,16/12/2019 08:49:12.286-05:05,33.96186333,-77.94905,88.6,4.373,
301240,3767,'cherrybranch',16/12/2019 08:49:13-05:05,11.88,35.42,22.31,4.14,0.264,15.2,4.3,7.79,16/12/2019 08:49:14.3-05:05,33.96185667,-77.948965,89.1,4.321,
301242,3767,'cherrybranch',16/12/2019 08:49:15-05:05,11.74,35.7,22.49,4.15,0.263,14.3,2.8,7.79,16/12/2019 08:49:16.314-05:05,33.96186167,-77.94888,87.7,4.321,
301244,3767,'cherrybranch',16/12/2019 08:49:17-05:05,12.12,35.43,22.32,4.1,0.264,15,7.6,7.79,16/12/2019 08:49:18.329-05:05,33.96186167,-77.94879333,88.1,4.27,
301246,3767,'cherrybranch',16/12/2019 08:49:19-05:05,11.13,36.4,22.96,4.21,0.263,14,9.8,7.8,16/12/2019 08:49:20.343-05:05,33.96185833,-77.948705,88.3,4.27,
301248,3767,'cherrybranch',16/12/2019 08:49:21-05:05,10.64,36.91,23.29,4.27,0.263,15,3.8,7.8,16/12/2019 08:49:22.256-05:05,33.96186833,-77.94861333,86.6,4.321,
301250,3767,'cherrybranch',16/12/2019 08:49:23-05:05,11.74,35.91,22.64,4.16,0.264,15.9,9.4,7.8,16/12/2019 08:49:24.271-05:05,33.961875,-77.94853167,86.1,4.27,
301252,3767,'cherrybranch',16/12/2019 08:49:25-05:05,10.84,36.81,23.23,4.27,0.264,15.7,5.2,7.8,16/12/2019 08:49:26.296-05:05,33.96188333,-77.94845167,85.1,4.321,
301254,3767,'cherrybranch',16/12/2019 08:49:27-05:05,12.25,35.52,22.38,4.06,0.264,14.7,3.5,7.79,16/12/2019 08:49:28.309-05:05,33.96189833,-77.94835333,84.3,4.424,
301256,3767,'cherrybranch',16/12/2019 08:49:29-05:05,12.2,35.59,22.43,4.07,0.263,16,3.8,7.79,16/12/2019 08:49:30.325-05:05,33.96191,-77.948255,84.7,4.373,
301258,3767,'cherrybranch',16/12/2019 08:49:31-05:05,12.02,35.82,22.58,4.09,0.263,15.8,4.2,7.79,16/12/2019 08:49:32.338-05:05,33.96191333,-77.94816833,84.6,4.373,
301260,3767,'cherrybranch',16/12/2019 08:49:33-05:05,11.28,36.58,23.09,4.17,0.264,18.9,10,7.79,16/12/2019 08:49:34.353-05:05,33.96191333,-77.94807667,84.6,4.424,
301262,3767,'cherrybranch',16/12/2019 08:49:35-05:05,11.36,36.42,22.98,4.15,0.264,16.3,5.7,7.8,16/12/2019 08:49:36.267-05:05,33.96192333,-77.94797833,83.4,4.476,
301264,3767,'cherrybranch',16/12/2019 08:49:37-05:05,9.72,38.13,24.1,4.35,0.264,15.7,3.9,7.8,16/12/2019 08:49:38.28-05:05,33.96193667,-77.94788667,82.8,4.424,
301266,3767,'cherrybranch',16/12/2019 08:49:39-05:05,11.8,36.07,22.75,4.1,0.264,16,5.4,7.8,16/12/2019 08:49:40.295-05:05,33.96194333,-77.94779833,82.9,4.424,
301268,3767,'cherrybranch',16/12/2019 08:49:41-05:05,11.57,36.35,22.94,4.12,0.263,16.3,3.7,7.8,16/12/2019 08:49:42.309-05:05,33.961955,-77.94771,83,4.476,
301270,3767,'cherrybranch',16/12/2019 08:49:43-05:05,9.37,38.5,24.35,4.36,0.263,15.1,3.1,7.81,16/12/2019 08:49:44.325-05:05,33.96196,-77.94760667,83.7,4.476,
301272,3767,'cherrybranch',16/12/2019 08:49:45-05:05,10.15,37.69,23.82,4.26,0.264,16.2,0.6,7.8,16/12/2019 08:49:46.338-05:05,33.96196333,-77.947495,84,4.476,
301274,3767,'cherrybranch',16/12/2019 08:49:47-05:05,10,37.86,23.93,4.28,0.263,16.7,2.6,7.8,16/12/2019 08:49:48.253-05:05,33.96197667,-77.94738833,84.1,4.476,
301276,3767,'cherrybranch',16/12/2019 08:49:49-05:05,10.14,37.72,23.84,4.26,0.263,15.1,8.8,7.8,16/12/2019 08:49:50.27-05:05,33.96198167,-77.94728833,84.4,4.476,
301278,3767,'cherrybranch',16/12/2019 08:49:51-05:05,9.75,38.13,24.1,4.31,0.263,16.4,2,7.81,16/12/2019 08:49:52.284-05:05,33.96198167,-77.947195,84.6,4.476,
301280,3767,'cherrybranch',16/12/2019 08:49:53-05:05,11.58,36.34,22.93,4.08,0.264,16.5,5.5,7.8,16/12/2019 08:49:54.298-05:05,33.961985,-77.94709833,84.7,4.476,
301282,3767,'cherrybranch',16/12/2019 08:49:55-05:05,11.74,36.18,22.83,4.03,0.264,16.1,-1.3,7.8,16/12/2019 08:49:56.313-05:05,33.96198833,-77.94699833,84.9,4.579,
301284,3767,'cherrybranch',16/12/2019 08:49:57-05:05,11.44,36.46,23.01,4.07,0.263,15.9,6.6,7.8,16/12/2019 08:49:58.328-05:05,33.96199167,-77.94690167,85.1,4.579,
301286,3767,'cherrybranch',16/12/2019 08:49:59-05:05,11.81,36.04,22.73,4.04,0.264,16.5,7.5,7.8,16/12/2019 08:50:00.343-05:05,33.96200333,-77.94680833,85.1,4.579,
301288,3767,'cherrybranch',16/12/2019 08:50:01-05:05,12.05,35.77,22.55,4.01,0.264,16.9,6.9,7.8,16/12/2019 08:50:02.253-05:05,33.96200667,-77.946715,85.3,4.579,
301290,3767,'cherrybranch',16/12/2019 08:50:03-05:05,12.13,35.68,22.49,3.97,0.264,17.3,5.7,7.8,16/12/2019 08:50:04.263-05:05,33.96202167,-77.94662333,85.2,4.579,
301292,3767,'cherrybranch',16/12/2019 08:50:05-05:05,12.17,35.63,22.46,3.96,0.264,17.4,3.3,7.8,16/12/2019 08:50:06.275-05:05,33.96203167,-77.94652167,85.7,4.63,
301294,3767,'cherrybranch',16/12/2019 08:50:07-05:05,12.02,35.6,22.43,3.97,0.264,17.6,8.7,7.8,16/12/2019 08:50:08.289-05:05,33.96204,-77.94641667,86.4,4.63,
301296,3767,'cherrybranch',16/12/2019 08:50:09-05:05,12.06,35.57,22.42,3.97,0.264,19.6,6.5,7.8,16/12/2019 08:50:10.3-05:05,33.96203833,-77.94630667,87.4,4.63,
301298,3767,'cherrybranch',16/12/2019 08:50:11-05:05,12,35.53,22.38,3.97,0.264,17.3,3.5,7.8,16/12/2019 08:50:12.314-05:05,33.96204167,-77.946205,87.7,4.63,
301300,3767,'cherrybranch',16/12/2019 08:50:13-05:05,11.95,35.56,22.4,3.98,0.264,18.2,7.2,7.8,16/12/2019 08:50:14.33-05:05,33.96204833,-77.946115,87.1,4.63,
301302,3767,'cherrybranch',16/12/2019 08:50:15-05:05,11.46,35.9,22.62,4.02,0.263,17.9,8,7.8,16/12/2019 08:50:16.343-05:05,33.96205167,-77.94602,87.2,4.681,
301304,3767,'cherrybranch',16/12/2019 08:50:17-05:05,11.52,35.73,22.51,4.01,0.264,17.9,5.3,7.8,16/12/2019 08:50:18.257-05:05,33.96205,-77.94592167,87.5,4.681,
301306,3767,'cherrybranch',16/12/2019 08:50:19-05:05,11.87,35.36,22.27,3.99,0.263,16.8,4.5,7.8,16/12/2019 08:50:20.271-05:05,33.96205333,-77.94582,87.5,4.681,
301308,3767,'cherrybranch',16/12/2019 08:50:21-05:05,12.05,35.1,22.09,3.97,0.264,16.7,9.2,7.8,16/12/2019 08:50:22.284-05:05,33.96206333,-77.94572167,87.4,4.681,
301310,3767,'cherrybranch',16/12/2019 08:50:23-05:05,10.51,36.49,23,4.13,0.264,17.5,7.1,7.8,16/12/2019 08:50:24.299-05:05,33.96206667,-77.94562333,87.8,4.681,
301312,3767,'cherrybranch',16/12/2019 08:50:25-05:05,12.26,34.64,21.78,3.93,0.264,16.9,3.7,7.8,16/12/2019 08:50:26.313-05:05,33.96207167,-77.94552333,88.2,4.681,
301314,3767,'cherrybranch',16/12/2019 08:50:27-05:05,12.23,34.76,21.86,3.92,0.264,17.6,5.6,7.8,16/12/2019 08:50:28.327-05:05,33.96207333,-77.94542333,88.8,4.63,
301316,3767,'cherrybranch',16/12/2019 08:50:29-05:05,12.28,34.61,21.75,3.91,0.264,17.2,12,7.8,16/12/2019 08:50:30.34-05:05,33.96206833,-77.94532167,89.2,4.579,
301318,3767,'cherrybranch',16/12/2019 08:50:31-05:05,12.23,34.57,21.72,3.92,0.264,17.6,2.4,7.8,16/12/2019 08:50:32.352-05:05,33.96207,-77.94522167,87.9,4.579,
301320,3767,'cherrybranch',16/12/2019 08:50:33-05:05,12.27,34.43,21.63,3.92,0.264,17.5,5.3,7.8,16/12/2019 08:50:34.267-05:05,33.96208167,-77.94511833,87.1,4.579,
301322,3767,'cherrybranch',16/12/2019 08:50:35-05:05,12.27,34.37,21.59,3.91,0.264,17.6,3,7.8,16/12/2019 08:50:36.282-05:05,33.9621,-77.94501167,86.7,4.579,
301324,3767,'cherrybranch',16/12/2019 08:50:37-05:05,12.31,34.29,21.54,3.9,0.264,18.2,5.3,7.8,16/12/2019 08:50:38.295-05:05,33.96211833,-77.94490333,86.2,4.476,
301326,3767,'cherrybranch',16/12/2019 08:50:39-05:05,12.26,34.22,21.49,3.91,0.264,17,6.2,7.8,16/12/2019 08:50:40.309-05:05,33.96213,-77.94480667,86.3,4.476,
301328,3767,'cherrybranch',16/12/2019 08:50:41-05:05,12.29,34.11,21.41,3.9,0.264,17.8,2.9,7.79,16/12/2019 08:50:42.323-05:05,33.96214167,-77.94471167,86.2,4.424,
301330,3767,'cherrybranch',16/12/2019 08:50:43-05:05,12.23,34.17,21.45,3.94,0.264,18.3,6,7.8,16/12/2019 08:50:44.338-05:05,33.96214667,-77.94461833,86.3,4.424,
301332,3767,'cherrybranch',16/12/2019 08:50:45-05:05,12.27,34.03,21.35,3.93,0.264,17.5,7.6,7.79,16/12/2019 08:50:46.353-05:05,33.96214833,-77.94452333,86.3,4.424,
301334,3767,'cherrybranch',16/12/2019 08:50:47-05:05,12.19,33.96,21.3,3.92,0.264,18,1,7.8,16/12/2019 08:50:48.266-05:05,33.96214833,-77.944425,86.4,4.424,
301336,3767,'cherrybranch',16/12/2019 08:50:49-05:05,12.19,33.91,21.27,3.93,0.264,17.9,8.1,7.8,16/12/2019 08:50:50.28-05:05,33.962145,-77.94433,86.2,4.373,
301338,3767,'cherrybranch',16/12/2019 08:50:51-05:05,12.11,33.9,21.26,3.92,0.264,17.6,10,7.8,16/12/2019 08:50:52.294-05:05,33.96215833,-77.94423833,84.9,4.373,
301340,3767,'cherrybranch',16/12/2019 08:50:53-05:05,12.1,33.81,21.2,3.92,0.264,16.2,5.3,7.79,16/12/2019 08:50:54.308-05:05,33.96217667,-77.94414333,84.4,4.373,
301342,3767,'cherrybranch',16/12/2019 08:50:55-05:05,12.01,33.74,21.15,3.94,0.264,17.7,6.3,7.79,16/12/2019 08:50:56.322-05:05,33.96217667,-77.94404667,84.6,4.373,
301344,3767,'cherrybranch',16/12/2019 08:50:57-05:05,12.01,33.69,21.11,3.94,0.264,17.4,4.5,7.79,16/12/2019 08:50:58.34-05:05,33.96217667,-77.94395167,84.6,4.373,
301346,3767,'cherrybranch',16/12/2019 08:50:59-05:05,11.94,33.69,21.11,3.96,0.264,17.7,1.4,7.79,16/12/2019 08:51:00.254-05:05,33.96217833,-77.94385833,84.5,4.373,
301348,3767,'cherrybranch',16/12/2019 08:51:01-05:05,11.81,33.78,21.17,3.97,0.263,17.3,5.3,7.79,16/12/2019 08:51:02.265-05:05,33.96218333,-77.94376333,84.3,4.321,
301350,3767,'cherrybranch',16/12/2019 08:51:03-05:05,11.64,33.81,21.19,3.99,0.264,17.3,7.1,7.79,16/12/2019 08:51:04.281-05:05,33.96219333,-77.94366833,83.8,4.321,
301352,3767,'cherrybranch',16/12/2019 08:51:05-05:05,11.06,34.25,21.47,4.06,0.264,16.7,2.1,7.8,16/12/2019 08:51:06.295-05:05,33.96222,-77.94357667,82.9,4.321,
301354,3767,'cherrybranch',16/12/2019 08:51:07-05:05,11.16,34.13,21.39,4.06,0.264,16,4.2,7.8,16/12/2019 08:51:08.309-05:05,33.96224667,-77.94348667,82.8,4.27,
301356,3767,'cherrybranch',16/12/2019 08:51:09-05:05,12,33.27,20.82,3.96,0.264,17.4,10.6,7.79,16/12/2019 08:51:10.323-05:05,33.96225333,-77.943395,83.4,4.321,
301358,3767,'cherrybranch',16/12/2019 08:51:11-05:05,12.06,33.12,20.72,3.94,0.264,16.4,7.5,7.79,16/12/2019 08:51:12.336-05:05,33.96225167,-77.9433,84.3,4.27,
301360,3767,'cherrybranch',16/12/2019 08:51:13-05:05,12.02,33.16,20.75,3.95,0.264,16.3,7.2,7.79,16/12/2019 08:51:14.249-05:05,33.96225833,-77.943205,84.5,4.27,
301362,3767,'cherrybranch',16/12/2019 08:51:15-05:05,11.83,33.22,20.79,3.96,0.264,16.3,6.4,7.79,16/12/2019 08:51:16.277-05:05,33.96225833,-77.94311167,85.3,4.218,
301364,3767,'cherrybranch',16/12/2019 08:51:17-05:05,11.34,33.55,21,4.01,0.264,15.6,3.2,7.8,16/12/2019 08:51:18.29-05:05,33.962275,-77.94302333,84.8,4.218,
301366,3767,'cherrybranch',16/12/2019 08:51:19-05:05,11.61,33.35,20.87,4,0.264,16.5,8.6,7.8,16/12/2019 08:51:20.304-05:05,33.96228333,-77.94294,85.6,4.167,
301368,3767,'cherrybranch',16/12/2019 08:51:21-05:05,12.04,32.93,20.59,3.95,0.264,16,4,7.79,16/12/2019 08:51:22.318-05:05,33.96229667,-77.94285,85.8,4.167,
301370,3767,'cherrybranch',16/12/2019 08:51:23-05:05,11.98,32.91,20.58,3.95,0.264,16.2,7.4,7.79,16/12/2019 08:51:24.332-05:05,33.96229333,-77.94276,87,4.167,
301372,3767,'cherrybranch',16/12/2019 08:51:25-05:05,11.85,32.89,20.56,3.97,0.264,15.2,8.3,7.79,16/12/2019 08:51:26.346-05:05,33.96228833,-77.94267,88,4.116,
301374,3767,'cherrybranch',16/12/2019 08:51:27-05:05,11.69,33.01,20.64,3.98,0.264,15.6,5.7,7.79,16/12/2019 08:51:28.36-05:05,33.96228333,-77.94257833,88.3,4.116,
301376,3767,'cherrybranch',16/12/2019 08:51:29-05:05,11.41,33.21,20.77,4.01,0.265,15.3,4.8,7.79,16/12/2019 08:51:30.274-05:05,33.96227667,-77.94249,88.6,4.064,
301378,3767,'cherrybranch',16/12/2019 08:51:31-05:05,11.64,32.92,20.57,4.02,0.264,15.5,5.3,7.79,16/12/2019 08:51:32.284-05:05,33.96226333,-77.942405,89.2,4.064,
301380,3767,'cherrybranch',16/12/2019 08:51:33-05:05,11.34,33.19,20.75,4.06,0.264,15.4,4.4,7.79,16/12/2019 08:51:34.298-05:05,33.96224167,-77.94231667,89.6,4.064,
301382,3767,'cherrybranch',16/12/2019 08:51:35-05:05,11.16,33.29,20.82,4.06,0.264,14.8,-0.9,7.79,16/12/2019 08:51:36.313-05:05,33.96223667,-77.94222833,89.5,4.064,
301384,3767,'cherrybranch',16/12/2019 08:51:37-05:05,11.65,32.84,20.52,4,0.264,14.9,3.8,7.79,16/12/2019 08:51:38.327-05:05,33.962225,-77.94214333,90.1,4.013,
301386,3767,'cherrybranch',16/12/2019 08:51:39-05:05,8.4,35.72,22.37,4.39,0.264,14.1,5.9,7.8,16/12/2019 08:51:40.341-05:05,33.962215,-77.94205833,90.2,4.013,
301388,3767,'cherrybranch',16/12/2019 08:51:41-05:05,11.98,32.46,20.27,3.95,0.264,14.3,-0.3,7.79,16/12/2019 08:51:42.356-05:05,33.96221833,-77.94197,89.1,4.013,
301390,3767,'cherrybranch',16/12/2019 08:51:43-05:05,11.94,32.48,20.29,3.95,0.264,14.8,7.9,7.79,16/12/2019 08:51:44.27-05:05,33.96222333,-77.94188333,89.4,4.013,
301392,3767,'cherrybranch',16/12/2019 08:51:45-05:05,11.85,32.54,20.32,3.96,0.264,14.9,7.5,7.79,16/12/2019 08:51:46.285-05:05,33.96222333,-77.94179,91.2,4.013,
301394,3767,'cherrybranch',16/12/2019 08:51:47-05:05,11.21,33.02,20.64,4.03,0.264,14.7,4.2,7.79,16/12/2019 08:51:48.298-05:05,33.96221333,-77.94169833,93.2,4.013,
301396,3767,'cherrybranch',16/12/2019 08:51:49-05:05,10.94,33.18,20.73,4.06,0.264,13.9,4.5,7.79,16/12/2019 08:51:50.314-05:05,33.96221,-77.94160833,93.9,4.013,
301398,3767,'cherrybranch',16/12/2019 08:51:51-05:05,7.57,36.4,22.79,4.52,0.264,13.3,6.7,7.8,16/12/2019 08:51:52.328-05:05,33.96221167,-77.94151833,94.7,4.013,
301400,3767,'cherrybranch',16/12/2019 08:51:53-05:05,11.45,32.74,20.45,4.03,0.264,14,2.4,7.79,16/12/2019 08:51:54.344-05:05,33.9622,-77.94143667,96.5,3.91,
301402,3767,'cherrybranch',16/12/2019 08:51:55-05:05,11.59,32.57,20.34,3.99,0.264,16.3,3.4,7.79,16/12/2019 08:51:56.258-05:05,33.96219333,-77.94135,97.9,3.807,
301404,3767,'cherrybranch',16/12/2019 08:51:57-05:05,11.7,32.47,20.27,3.98,0.264,14.3,6.1,7.78,16/12/2019 08:51:58.273-05:05,33.96219333,-77.94126833,99.5,3.704,
301406,3767,'cherrybranch',16/12/2019 08:51:59-05:05,11.74,32.38,20.21,3.96,0.264,14.1,5.4,7.79,16/12/2019 08:52:00.29-05:05,33.96218,-77.941195,102.1,3.653,
304607,3770,'cherrybranch',16/12/2019 12:28:18-05:05,13.33,37.37,23.7,4.51,0.242,7.9,6.7,7.83,16/12/2019 12:28:19.172-05:05,33.94645,-77.96773833,224.6,4.99,
304611,3770,'cherrybranch',16/12/2019 12:28:22-05:05,13.34,37.41,23.72,4.5,0.242,8.1,3.8,7.83,16/12/2019 12:28:23.195-05:05,33.94631,-77.96788833,224.3,4.939,
304615,3770,'cherrybranch',16/12/2019 12:28:26-05:05,13.34,37.55,23.82,4.5,0.243,8.5,3.3,7.83,16/12/2019 12:28:27.225-05:05,33.94618,-77.96804167,224.4,4.939,
304617,3770,'cherrybranch',16/12/2019 12:28:28-05:05,13.3,37.63,23.87,4.51,0.242,8.1,2.2,7.83,16/12/2019 12:28:29.24-05:05,33.946115,-77.96811167,224.4,4.939,
304619,3770,'cherrybranch',16/12/2019 12:28:30-05:05,13.34,37.6,23.86,4.51,0.242,8.6,5,7.83,16/12/2019 12:28:31.253-05:05,33.94605,-77.96818333,224.3,4.939,
304623,3770,'cherrybranch',16/12/2019 12:28:34-05:05,13.32,37.73,23.95,4.51,0.242,8,9.3,7.82,16/12/2019 12:28:35.18-05:05,33.945925,-77.968335,224.7,4.939,
304625,3770,'cherrybranch',16/12/2019 12:28:36-05:05,13.27,37.82,24.01,4.49,0.242,8.4,6.8,7.83,16/12/2019 12:28:37.194-05:05,33.945855,-77.96841333,224.5,4.939,
304629,3770,'cherrybranch',16/12/2019 12:28:40-05:05,13.25,37.89,24.06,4.49,0.242,8.7,7.1,7.83,16/12/2019 12:28:41.225-05:05,33.94572333,-77.96857,225.2,4.939,
304633,3770,'cherrybranch',16/12/2019 12:28:44-05:05,13.12,38.09,24.2,4.52,0.242,8.3,8.8,7.83,16/12/2019 12:28:45.254-05:05,33.9456,-77.96873,225.7,4.939,
304635,3770,'cherrybranch',16/12/2019 12:28:46-05:05,11.75,39.47,25.12,4.7,0.242,8.6,8.6,7.83,16/12/2019 12:28:47.267-05:05,33.94553667,-77.96880667,225.8,4.939,
304637,3770,'cherrybranch',16/12/2019 12:28:48-05:05,11.89,39.41,25.08,4.74,0.241,8.1,7.6,7.83,16/12/2019 12:28:49.178-05:05,33.945475,-77.96888167,225.9,4.836,
304639,3770,'cherrybranch',16/12/2019 12:28:50-05:05,11.91,39.43,25.1,4.74,0.242,8.1,1.3,7.83,16/12/2019 12:28:51.191-05:05,33.945415,-77.96895167,226.1,4.836,
304641,3770,'cherrybranch',16/12/2019 12:28:52-05:05,11.86,39.44,25.11,4.71,0.242,8,9.8,7.83,16/12/2019 12:28:53.202-05:05,33.94535667,-77.96902333,226.4,4.836,
304643,3770,'cherrybranch',16/12/2019 12:28:54-05:05,0.18,56.24,35.52,6.58,0.24,7.7,4.8,7.87,16/12/2019 12:28:55.216-05:05,33.94529667,-77.96909833,226.6,4.836,
304653,3770,'cherrybranch',16/12/2019 12:29:04-05:05,13.44,38.18,24.27,4.44,0.242,8.9,6,7.83,16/12/2019 12:29:05.185-05:05,33.94499667,-77.96947833,227.3,4.939,
304655,3770,'cherrybranch',16/12/2019 12:29:06-05:05,13.5,38.25,24.31,4.43,0.242,8.8,3.7,7.83,16/12/2019 12:29:07.201-05:05,33.94493333,-77.96955333,227.3,4.939,
304657,3770,'cherrybranch',16/12/2019 12:29:08-05:05,13.46,38.3,24.35,4.43,0.242,8.5,3.3,7.82,16/12/2019 12:29:09.215-05:05,33.94487167,-77.96963167,227.4,4.939,
304659,3770,'cherrybranch',16/12/2019 12:29:10-05:05,13.51,38.24,24.31,4.43,0.242,8.1,4.1,7.82,16/12/2019 12:29:11.228-05:05,33.94481,-77.96971333,227.4,4.939,
304661,3770,'cherrybranch',16/12/2019 12:29:12-05:05,13.47,38.33,24.37,4.44,0.242,8.6,3.6,7.83,16/12/2019 12:29:13.244-05:05,33.94475,-77.96979333,227.6,4.939,
304667,3770,'cherrybranch',16/12/2019 12:29:18-05:05,13.54,38.4,24.42,4.41,0.241,8.7,7.1,7.83,16/12/2019 12:29:19.186-05:05,33.94457333,-77.97003833,227.5,4.939,
304673,3770,'cherrybranch',16/12/2019 12:29:24-05:05,13.51,38.52,24.51,4.4,0.242,7.9,2.4,7.83,16/12/2019 12:29:25.228-05:05,33.94439833,-77.97028167,227.6,4.836,
304675,3770,'cherrybranch',16/12/2019 12:29:26-05:05,13.57,38.5,24.49,4.4,0.242,8.1,2.1,7.83,16/12/2019 12:29:27.242-05:05,33.94433833,-77.97036333,227.6,4.836,
304677,3770,'cherrybranch',16/12/2019 12:29:28-05:05,13.53,38.61,24.57,4.4,0.242,8.5,7.5,7.83,16/12/2019 12:29:29.256-05:05,33.94427833,-77.970445,227.7,4.836,
304679,3770,'cherrybranch',16/12/2019 12:29:30-05:05,13.59,38.6,24.57,4.39,0.242,8.3,1.8,7.83,16/12/2019 12:29:31.169-05:05,33.94422167,-77.97052833,227.9,4.836,
304681,3770,'cherrybranch',16/12/2019 12:29:32-05:05,13.55,38.68,24.62,4.35,0.241,8.5,0.5,7.83,16/12/2019 12:29:33.18-05:05,33.94416167,-77.97061167,228,4.836,
